D210_CLP	D211_CLP	D212_CLP	D213_CLP	D214_CLP	D215_CLP	D200_CLP	D201_CLP	D202_CLP	D206_CLP	D200_HSC	D201_HSC	D202_HSC	D206_HSC	D210_HSC	D211_HSC	D212_HSC	D213_HSC	D214_HSC	D215_HSC	D200_Immature.B	D201_Immature.B	D202_Immature.B	D206_Immature.B	D210_Immature.B	D211_Immature.B	D212_Immature.B	D213_Immature.B	D214_Immature.B	D200_Naive.CD5neg	D201_Naive.CD5neg	D202_Naive.CD5neg	D206_Naive.CD5neg	D210_Naive.CD5neg	D211_Naive.CD5neg	D212_Naive.CD5neg	D213_Naive.CD5neg	D214_Naive.CD5neg	D215_Naive.CD5neg	D200_Naive.CD5pos	D201_Naive.CD5pos	D206_Naive.CD5pos	D210_Naive.CD5pos	D211_Naive.CD5pos	D212_Naive.CD5pos	D213_Naive.CD5pos	D214_Naive.CD5pos	D215_Naive.CD5pos	D200_PreB	D201_PreB	D202_PreB	D206_PreB	D210_PreB	D211_PreB	D212_PreB	D213_PreB	D214_PreB	D215_PreB	D200_ProB	D201_ProB	D202_ProB	D206_ProB	D210_ProB	D211_ProB	D212_ProB	D213_ProB	D214_ProB	D215_ProB	D200_Transitional.B	D201_Transitional.B	D202_Transitional.B	D206_Transitional.B	D210_Transitional.B	D211_Transitional.B	D212_Transitional.B	D213_Transitional.B	D214_Transitional.B	D215_Transitional.B
HOXA10	0.0491472365198652	0.0247814169703303	0.0399090772724981	0.0305313653531861	0.025146437804441	0.0584302091592004	0.0298250194129327	0.0400716024044934	0.0312441349901271	0.0224291587676287	0.0438144229911253	0.0638696992623565	0.0341850779574402	0.044211113406248	0.0491262492740593	0.0465043054287768	0.0671904825759147	0.0634594131029715	0.0490984405234871	0.0521783911925486	-0.0716801065455769	-0.0499382103754986	-0.0578175375063564	-0.0558879495864436	-0.0414608688922268	-0.0354627230748211	-0.0358130417250966	-0.0493662709086474	-0.0504164392777913	-0.0633972433189103	-0.0265176900216376	-0.0644379419078894	-0.0836228345847999	-0.0357643635597884	-0.0480999575733164	-0.0490428690118466	-0.072506298806464	-0.077224461816006	-0.0757204071743104	-0.0731778177994289	-0.0428720540698558	-0.0768243722546809	-0.0505076404839442	-0.0552901117572297	-0.0548764843762307	-0.0374232577686755	-0.0564203206760218	-0.0449867446876703	-0.0233627815812347	-0.0103019847192934	-0.00644715913131619	-0.0513426324905747	-0.0105312905620748	-0.00270591206071247	8.93264408932115e-05	-0.00252290997663842	-0.0172417735661027	-0.0114692767569894	0.0432371256952245	0.0341797568827057	0.017235559203764	0.0391000304720433	0.047052110463192	0.0336897616711216	0.046153248247962	0.0450451246884478	0.0312497810637794	0.0412290928181973	-0.0791891955119624	-0.018258935615971	-0.0736392106975193	-0.0854347020451015	-0.0470363552908603	-0.0534098866734933	-0.0458948320201532	-0.0467465081166105	-0.0587016949500933	-0.0474743019273691
HOXB3	0.00377201244650068	0.000644479266573232	0.00826909571955838	-0.00150758618815092	0.00247663952575332	0.0186190768361148	-0.00388831551971737	0.00843266300232085	-0.00224229951274534	-0.0154442003460199	0.0126463236632111	0.0263530617185271	0.00616119500450161	0.0163805993190199	0.0212917518239109	0.0115200899553617	0.0339121494238379	0.0292639109592066	0.0169533213473482	0.0179936135644373	-0.0341271319079785	-0.0180787562502778	-0.0159439324583788	-0.0223966818974223	-0.0278292348478349	-0.00537513970241176	-0.010147772326004	-0.0186622392244217	-0.0151853713991479	-0.039729160709915	-0.0167430010924428	-0.0363416883785122	-0.0383425752192072	-0.0142569833321325	-0.0215917859886099	-0.0277863973352589	-0.0486672644212529	-0.0511022748475966	-0.0443687448217562	-0.0435103335810253	-0.022832140133326	-0.050656875589282	-0.0207220881233413	-0.0323967341234968	-0.0367786008563852	-0.0178594709421023	-0.0373835015769044	-0.0291464844049037	0.0113921578588151	0.0228330443361566	0.0178290532755509	-0.00346064229069016	0.013793095375778	0.0169160435080459	0.0218240504195308	0.0205845670572872	0.01097019083226	0.0137454224133087	0.0130469879819646	0.0102460693550677	0.000528385138494441	0.0138709402136321	0.0264372193562739	0.0098588417786885	0.0185132466359892	0.0215281086457337	0.00894550855773908	0.0183703991316361	-0.0462956114751273	-0.00529499549439048	-0.0371935822995702	-0.0487338938818687	-0.0129687134860277	-0.0263178843105634	-0.0202035932037024	-0.0218906372433315	-0.0316246734803403	-0.0259417950631665
HOXC10	0.0534348787332791	0.0159542744891027	0.031456421964865	0.019526842756958	0.0166447901682162	0.053010278169306	0.0365291086363256	0.0341249043213949	0.0327831828605333	0.0248026204744922	0.0313510344108642	0.0533973551199849	0.0199465389493448	0.0331396883019968	0.0385244489675946	0.0330936837555973	0.0561029351257879	0.0491444637710717	0.0377788596985374	0.0370333050703784	-0.0509894655234476	-0.0332125076883112	-0.0342512919118976	-0.034085765762702	-0.0318537904004866	-0.0192590598389892	-0.0182774257271477	-0.0358654549179586	-0.0345795706176974	-0.0598823209899117	-0.0211915718705291	-0.0567889692781163	-0.0882910229876963	-0.0221983566951963	-0.0423207671919101	-0.0399564433393956	-0.073915330286743	-0.0743257964694199	-0.0660461674002354	-0.0658016595451474	-0.03744173631493	-0.0771681274278595	-0.0384711819285453	-0.0494795122810339	-0.0495344752424776	-0.0338743614530337	-0.049263677461795	-0.0390235519695348	-0.0132699164329481	-0.000153854480894567	0.00308341757489171	-0.0345156033587323	-0.00286039877316765	0.00216992241803344	0.00843074953347261	-0.00107481106618547	-0.00921426864725704	-0.00934815138153812	0.0378600077867932	0.0260614714724768	0.0109514368301532	0.0297195521210598	0.040220939975867	0.0243066931926804	0.0374402636633902	0.0314056269259296	0.0211950808584059	0.0287245082008522	-0.0717087784024883	-0.00819535066130539	-0.0635848343672068	-0.0749439778860909	-0.0392413046942237	-0.049690209662864	-0.0351197050037182	-0.0441010313187995	-0.0580076130868538	-0.043375744458773
HOXC12	0.0517721110492389	0.00664187543001618	0.0284419775622798	0.00916098196271737	0.0101663181580713	0.053162633505791	0.013918476665397	0.0334150007379705	0.0315395006730722	0.0124065362399073	0.0193776192595227	0.0492143920284303	0.0194441919593719	0.0229033422772937	0.0256986597246248	0.0173740504424043	0.0474559937965231	0.0355304246008	0.0289342776078396	0.0223989615091071	-0.0421755083471869	-0.0292220680155524	-0.0268437958610713	-0.028070250665221	-0.0268113564439273	-0.0116486294652172	-0.0141011940201998	-0.0314745404246657	-0.03127552736145	-0.0523675894666827	-0.0165437068909597	-0.0524228525517699	-0.0945038959384198	-0.00987415863895692	-0.0348475762354223	-0.0313839231594998	-0.0763414434287728	-0.0772226428767967	-0.0626375907163605	-0.0588796935674674	-0.0302294298781874	-0.0775070287630102	-0.0308160911589378	-0.0469403248664237	-0.0442932070902403	-0.0235103856059778	-0.0487035106126281	-0.0309274412202161	-0.00946604614722537	0.00108194771715128	0.011405918736295	-0.0423422514934482	-0.00622583760800303	0.00314074843703353	0.00735694604254273	0.00167371395554105	-0.0109803394986819	-0.00313097951808029	0.0396750026597181	0.033875711969125	0.0097688967281333	0.0300494204987934	0.0463440574425267	0.0202072563110287	0.0362278278789405	0.0289448631476934	0.0140143005639649	0.0289720575425132	-0.0567852289039817	0.019498969598146	-0.0509217270867701	-0.0787440823567919	-0.0261356450621669	-0.0403630285885304	-0.0270756846400237	-0.0353252871430399	-0.0515384288999677	-0.0338889790410671
HOXC13	0.0409640466390306	0.0175287631310842	0.030985943271747	0.0222165704604778	0.0179426942631273	0.046441558807416	0.0236104186202649	0.040408454399213	0.0318549382770967	0.01558379116763	0.0315745064389669	0.0587424197081581	0.0297864024970347	0.0316802902330874	0.0411885991128993	0.0341920833291503	0.0589956509440557	0.0504371216691496	0.0376828947692947	0.0386299041117354	-0.0520154490506826	-0.0370462556032613	-0.039758884327338	-0.0458517147259587	-0.0293804415364978	-0.0211838951762299	-0.025750539378218	-0.0370472971992864	-0.0386705958615152	-0.0581511073327445	-0.0277137839853059	-0.0610295132579876	-0.0818576393838544	-0.030250589903133	-0.0377295122031204	-0.0400526600826568	-0.0641794673586863	-0.0705713247457426	-0.0732726729209437	-0.0642403117154749	-0.0315111578268979	-0.0767300001936583	-0.0397473287271062	-0.0484206389388363	-0.048235696355478	-0.0315526385955081	-0.0495259273330452	-0.0430091088055507	-0.0107849412010262	-0.00273256775201365	0.000963569726660299	-0.0330031124642973	-0.00142003342912479	0.00479662495287865	0.00446452399378918	-0.00275439632309541	-0.0103504013466581	-0.00618004939133076	0.0410335757823203	0.0312269874228964	0.0184304173771735	0.0287421958745682	0.0381472525029081	0.0233470443324433	0.0366462109435447	0.0348441774469712	0.0205812933776081	0.032075612720734	-0.0697330727440993	-0.0142901321535049	-0.0625765521017911	-0.082499611640563	-0.0338003143358711	-0.0454598324821471	-0.0381225407600154	-0.0383659391868274	-0.0509648704579057	-0.048227202414675
HOXD11	0.0637179050381751	0.0179776517417413	0.0341994393805033	0.0212479860194336	0.0226844915490616	0.0614655710687646	0.0232341373624175	0.0397136718616542	0.0377191416668363	0.0266885375954083	0.0286998568770353	0.0537402654331751	0.0182634734837523	0.0299827782130174	0.0388968623340728	0.0281677139227926	0.0557321496495125	0.0487993509836367	0.0404030898891787	0.0367622435614663	-0.0481350081809171	-0.0298855719058637	-0.0299502777594321	-0.032771474734979	-0.0298037933514556	-0.0164015881279451	-0.0181763907749894	-0.0342031151875824	-0.0375469956805337	-0.0678885057585799	-0.024800549838874	-0.0666013475180967	-0.099458143553802	-0.031230512218986	-0.0536936441920085	-0.0513898294389366	-0.0881760793519211	-0.0931680917623388	-0.0830973545814307	-0.0762223032877294	-0.0428496790119238	-0.0932689956873928	-0.0443954681251485	-0.0637044192642526	-0.0616711502743257	-0.04212630199923	-0.0630284458679316	-0.0483759139889484	-0.0054860341394703	0.00638643390105185	0.0117667124630349	-0.0307085307184624	0.0010984056806979	0.00761508489279614	0.0103684752410645	0.00303327752923391	-0.00847972116183789	-0.000125602429196023	0.0462548946218789	0.0348987060313428	0.0143873278413253	0.0357579490839064	0.0481766245713164	0.0266861262577696	0.0411481570306217	0.0377496664893948	0.0244013133714321	0.0355227605764959	-0.0780625824748229	-0.00732777715411674	-0.0690867824317341	-0.0900399057762586	-0.0413194821676353	-0.058796765894948	-0.043420688781094	-0.0528371941071989	-0.0730856069916316	-0.0513194747284003
ISL2	0.0559551526160021	0.029359797556539	0.0405953383495108	0.0308099344478197	0.0308457585821479	0.0534768673781427	0.02722437334215	0.0451678689407772	0.0357018329733931	0.0305194839238435	0.0295986424595543	0.0466863392393902	0.0292166620742048	0.0325582092003531	0.0415074751410343	0.027715585995409	0.0486680332713886	0.0472718397656442	0.0327124884611653	0.0346071896827235	-0.0543968779772451	-0.0347148520811398	-0.0420140139969927	-0.0405701461771967	-0.0396240014170933	-0.0250584043805854	-0.0300553245098711	-0.0444191506101195	-0.0457142487299864	-0.0598570120428525	-0.0299987104939367	-0.0631237731279248	-0.0873903848664992	-0.0324765613786836	-0.0475475916195548	-0.047666973288471	-0.0755273577285835	-0.0753783125550347	-0.0698366637949082	-0.063785969858256	-0.0409003001115566	-0.0790673526370066	-0.0438599107803932	-0.0560736373761265	-0.0501731453894472	-0.0326251993898212	-0.0571642403504117	-0.0472603311020766	-0.00593770327311327	0.00678988480939562	0.005949028936094	-0.0287790372171838	0.000109777048002444	0.00795849033484118	0.0069269878065006	-0.000330715491139325	-0.00693416088473735	-0.00613847567759523	0.0344018396555076	0.0237629202730187	0.0151601112253674	0.0303788830220154	0.0400834332578921	0.025609720997599	0.0368409410618606	0.0346797184874117	0.0251913440377274	0.0345594780590828	-0.0678914840193606	-0.0117344536669029	-0.0579948236111093	-0.0798314590988098	-0.0409388897262307	-0.0481762755548207	-0.0421462891262911	-0.0425407109738008	-0.0552331889354388	-0.0459243654392283
FOXK1	0.00990146378699931	-0.013675094415544	-0.00425071747407819	-0.00938393510691335	-0.0149988135479224	0.0160558747270803	-0.0105458756538016	-0.00648549235282537	-0.00609084632565917	-0.00768374010554778	-0.00196259945454873	0.0108544723327101	-0.012136590783559	-0.00203899140613514	0.00448643292540316	-0.0019739573998385	0.0186439039588286	0.0136117163604605	0.00423762785043549	0.0019215202092233	-0.0290951371651432	-0.0249781655740623	-0.0286339250638151	-0.0241348362986156	-0.0346188076327312	-0.0104010752952556	-0.0196916743310757	-0.0288663919538009	-0.0256828380649101	-0.0307152910141569	-0.0194698171518353	-0.0388671412191769	-0.0453311591709535	-0.0261734919439955	-0.0310018340199384	-0.0320715460373201	-0.0353645400609695	-0.0463552439298275	-0.0331704318332602	-0.0325052657641702	-0.024607682226911	-0.0454047993386304	-0.037206592878659	-0.0331241860064551	-0.0387642773653417	-0.0162072389307242	-0.0400750382931067	-0.031315958134959	0.0150474024109805	0.0217204168273341	0.0162686556214945	0.00171587893903745	0.0168414006493128	0.0163999592232804	0.0218628526230166	0.0127604650477029	0.0126313160860057	0.00390415143400839	0.0476540042419666	0.040925692473162	0.0248472093780381	0.0477177440168627	0.0555563220459571	0.0382661063504629	0.0439065581791745	0.0457060595372117	0.0407247057324	0.0379615819081478	-0.0449109911866829	-0.0200116582240029	-0.0484314799328518	-0.0544187771073552	-0.0355058293724423	-0.03850269472318	-0.0366138017035434	-0.0309822990073032	-0.047703320529699	-0.040684563289194
GATA2	0.0280281346970497	0.0300244713683701	0.0247625718204056	0.0324425291909536	0.0314866248061204	0.0294299834208606	0.0507131918556778	0.0292752075532292	0.0120994302180747	0.0203754504294925	0.170533937390468	0.1574810507257	0.148113135759718	0.133334769551609	0.121142197022359	0.134929679691296	0.135521001309598	0.134889383072562	0.130325422510873	0.132910570121512	-0.074640837218837	-0.054843344397899	-0.0668234514922415	-0.0668595964531123	-0.0613225990851051	-0.0464919628713173	-0.0487683503228725	-0.062460460281827	-0.052318723498399	-0.0922338513544372	-0.0539408090594487	-0.0850118727573542	-0.0664914515587244	-0.0613649195264322	-0.0693673172339868	-0.0666839785865461	-0.0747593426005444	-0.0754046680022852	-0.0805636620339921	-0.0919584129146137	-0.0631287110163272	-0.0714157212565308	-0.0705264869752792	-0.0666532513839182	-0.0720575798026918	-0.0613221919032977	-0.0681878200774274	-0.0745629633736063	-0.0220880158918348	-0.0099940982621848	-0.0252614489695515	-0.030021229839955	-0.0152015174696516	-0.0113396907606715	-0.0130950649499246	-0.0179711338860896	-0.0240495712933991	-0.0224695185812031	0.00718306295007754	0.00425241131217471	-0.00798156709340083	0.00344584679934674	0.014401058474167	0.0147329736269982	0.0122109638090321	0.0167099760051248	0.00847281272895839	0.00538659794501602	-0.0952862651845342	-0.0512694997473823	-0.087594701015892	-0.077719058838102	-0.066040649970783	-0.0674443676828474	-0.0592168229657931	-0.0656828249042175	-0.0689409433612052	-0.0765467030687943
HIF1A	0.0115922223284428	-0.00172082928029966	0.00482609879945261	0.000502613611427288	-0.00916976403362547	0.0241874527614942	0.0039155209649102	0.00492593300979451	0.00844491803626337	-0.00280883214852617	-0.0174226209038106	0.00427887314498103	-0.0160859721291161	-0.00752314212894883	-0.00846924987319003	-0.00546575759661576	0.0158808436817444	0.0110650347931743	-0.00207087628768789	-0.00504189249607588	-0.0386551268229946	-0.027679368021188	-0.0200193851028342	-0.0252633777461037	-0.0241166928901918	-0.0197412828365234	-0.00859014945090414	-0.0249421229720757	-0.0323572225764259	-0.0310429548993407	-0.0194712219488975	-0.0280573625865053	-0.00501593676659443	-0.00846897479862933	-0.0112029906041216	-0.00513595950987417	-0.0343896243000701	-0.0247219975310075	-0.0258841681631086	-0.0288493814321805	-0.0240647851205853	-0.0201269170827476	-0.0110210533668887	-0.0141643272110129	-0.0125658918385466	-0.00823330688044124	-0.0131114783089061	-0.0109809228704246	-0.00826754853602233	0.00502339467518895	0.00747843959654583	-0.0105628294295221	0.0142144419398592	0.00738108359603049	0.0192810835396056	0.00803016456386247	-0.000392592573927056	0.00282449399483605	0.0147009390595271	0.0250246601238029	0.011571121741367	0.0266954903934591	0.0390442309561311	0.0243176112506213	0.0303605075159415	0.0310561021849507	0.0197839653513182	0.0275560110018594	-0.0312421049122576	-0.00788928630308607	-0.0233482984936021	-0.0224474607216315	-0.007674258368908	-0.016554678573025	-0.00966021225269348	-0.011696695815548	-0.015063920955993	-0.0131185560761721
MYC	0.00373895414717625	0.0150267600120382	0.00786456123955702	0.0193300453288735	0.00102587076366054	0.0208724489546344	0.00367036494680856	-0.0108399510298475	-0.00309238707247277	0.00181698846525071	-0.0135685575708513	-0.0222035711594506	-0.0221958969283725	-0.00417934635909989	-0.00899349247498095	0.0057442735934397	0.00192179785488405	0.014911697630858	0.0023278712768075	0.00454483386078851	-0.0297861767577036	-0.0144929390386458	-0.0154792689957457	-0.01304770486139	-0.0149496596643678	-0.00786843416735087	-0.00254969379677057	-0.00254319590652604	-0.0130682791937028	-0.032244529313483	-0.0157020307854899	-0.0216097780940489	-0.0226549458271064	-0.0135413389794811	-0.00946586890021289	-0.00994401143747527	-0.0266810416947168	-0.0272939660403495	-0.0389604343951856	-0.0313073887048701	-0.0281842706385409	-0.0312694011109615	-0.0171677513486273	-0.0161146739216649	-0.0124107618447727	-0.0109876026226428	-0.0190444042349547	-0.00400216887910458	0.00166722955728963	0.00669592602186286	0.00352215498618341	0.00791507338102362	0.0248150993166715	0.0157115892136342	0.0225466891392699	0.0238104701786792	0.00933131356737103	0.0223532116765985	-0.00155017986639705	0.000986710033761908	-0.00155946938699395	0.00289279518295582	0.00961214660286202	0.0123127023926642	0.0102836543070467	0.01893915376316	0.00736968825844189	0.0159969795210566	-0.0341313515777084	-0.0252775701607585	-0.0251505691242919	-0.0304683287809083	-0.00833642052340575	-0.0141791255767859	-0.00591519287191386	-0.0114924155791762	-0.014813145780976	-0.00425210890359348
MYB	0.0442602451400939	0.0370663205872626	0.0330192383033894	0.037892112007507	0.046964892138976	0.0450228707603044	0.0545291711287453	0.0385243529593569	0.030104645877111	0.0445178532705865	0.0157719200343852	0.0312638317393093	0.013985330185276	0.0253038942379957	0.0294245711693644	0.0153637149458285	0.0301812138848644	0.0308912589459517	0.0242766482361758	0.0247271307783048	-0.0646190247941965	-0.0350597664968428	-0.0468208556299384	-0.0464051813292426	-0.0552481268687574	-0.0313550270439709	-0.031339684305684	-0.0478505703833753	-0.0433583154286603	-0.0936623779182814	-0.0700096211791709	-0.0894657205577181	-0.100958353172246	-0.0710755219349419	-0.0850223927177658	-0.0865029831078854	-0.0988033094783983	-0.105284900100855	-0.102222556266947	-0.0957476304126573	-0.0839529707123939	-0.104196438304129	-0.0779288332580913	-0.0883914625679952	-0.0860754810375299	-0.0721103042321816	-0.0926128882874382	-0.0805813718914238	0.0295869136818427	0.0425184506440749	0.0258481359748483	0.0385168702830344	0.0435278005533889	0.0361673030765159	0.049161783575378	0.0392571581943069	0.0368761117899981	0.0404858416485949	0.0442689595510055	0.0456632304060328	0.0398325734112804	0.049737963727868	0.0564816168074179	0.0420550319533295	0.0571919206211394	0.0529942400584221	0.0641085551119255	0.0516273675505535	-0.0957870215584292	-0.0664289898626877	-0.0862219238534736	-0.102792639262179	-0.0651858460989533	-0.0781796894746692	-0.071838009674557	-0.0729695343139125	-0.0880540428830237	-0.0748739474154449
MYCN	0.0098572598257368	0.0222640562164294	0.0157290076446202	0.0274409105449836	0.00919766123420742	0.0277907593477528	-0.00636647902150728	-0.0119977940776766	-0.002781582304544	0.00175796525106622	-0.0048781590830251	-0.021313359192956	-0.0112705648403528	0.00429269641987455	-0.0030801125765264	0.0229893610415477	0.0122046551836623	0.0316528673618965	0.0152384991118271	0.021355051655123	-0.040167673928335	-0.0235829848504011	-0.0278040783161131	-0.0176970583819617	-0.0188359474387945	-0.00871511309366106	-0.0116454643268064	-0.0110578138256361	-0.0141125199997866	-0.0331966508057407	-0.0126829804741201	-0.0232873360697132	-0.036267990633674	-0.00810595282998394	-0.0068394695363139	-0.0102157633674192	-0.0206861092360119	-0.0325671953014795	-0.0379352711376385	-0.0353294481310664	-0.0302377890098052	-0.0394587296353822	-0.0174265418760001	-0.0161310900922572	-0.0118135477097057	-0.0064253819195469	-0.0244656921326968	0.000347130557341363	-0.00747379949550813	-0.00347446137256776	-0.00689895452600719	-0.00293980208884739	0.0174743974775302	0.0107491942951547	0.0156352556008767	0.0168540080319219	0.00194998474281079	0.0193373617946954	-0.007955998966119	-0.00454512628089088	-0.00714776863401669	-0.00166502973315287	0.00800236337589161	0.00912181245300486	0.0102733142023277	0.0166454318796274	0.00482420119399761	0.0170347124900282	-0.0482448911290354	-0.0316339904730317	-0.0395973202426656	-0.0495563202387685	-0.0148487267739124	-0.0145890771093727	-0.012402050757919	-0.0109825033637569	-0.0181878130107208	-0.00335012245021015
NEUROD1	0.0181887898831997	0.0109563555944266	0.00809043810695366	0.0183129194374882	0.0165222567101561	0.0142056903218052	0.0574188777548273	0.0161847045707116	0.0234049443679733	0.0505863361063412	-0.0296904905860117	-0.02077272044332	-0.0376169677149831	-0.017679833400826	-0.00108630415434434	-0.0247659383739043	-0.0149929287515855	-0.0156140618390837	-0.0205996316509952	-0.0212195037583988	-0.0219511709677334	-0.004720128198878	-0.00292868145319389	-0.0131090384826391	-0.035110388810155	-0.00827738689301308	-0.00120243797182345	-0.0137650135898671	0.00459613815133343	-0.105042909053323	-0.093146809695952	-0.094025307027585	-0.0576580530241118	-0.0781629489686858	-0.0904112862016686	-0.0839877973624213	-0.0985841580602629	-0.0893331362618846	-0.0828223582874905	-0.101487514829569	-0.102065942053486	-0.0642872392928119	-0.0764899056687381	-0.0822557046135845	-0.0869580105485862	-0.0905119817525351	-0.0845268824393904	-0.0924245797439056	0.0701517376841487	0.0903963924348062	0.0606042427998381	0.104492369297296	0.0901967325272368	0.0533741290709894	0.0735776321183671	0.0559606831786926	0.0797002880229522	0.0595089454229214	0.0408797964386272	0.0549728522805175	0.0556095465015504	0.0583015645836572	0.0655657739649151	0.0522459433559536	0.0518429575848469	0.0538104795653921	0.0721219751726001	0.0519014506229928	-0.0798404351550364	-0.084964635618601	-0.0776240706169473	-0.0310778980117527	-0.0500436779154295	-0.0806343739108265	-0.0565227510151346	-0.0779955773603151	-0.0717187207909963	-0.0821568353075312
NFIC	0.0278913580717667	0.0252502492318691	0.0233051015523088	0.0328496873698376	0.02488660249117	0.0361216262955839	0.054446340589031	0.0254916160429961	0.0228828557725074	0.034847493866953	0.0178618739203131	0.0212293636718247	0.0103018507028118	0.0205907174680998	0.0301987685708658	0.0243123200725124	0.0351453560800429	0.0420046882990725	0.0248242109909337	0.0321473351078511	-0.0543322952698705	-0.0389345432019971	-0.0420449761949667	-0.0427469153587594	-0.0453672950366669	-0.032592267246015	-0.0290810793818811	-0.0413209989591212	-0.0353864741316134	-0.0665877533084851	-0.0558466993772048	-0.0568278935425382	-0.0368023715343498	-0.0404656966117066	-0.0504661491601654	-0.0490879369730171	-0.0613392009826489	-0.0576176642158866	-0.0515667081174915	-0.0650282216196359	-0.0660348280308737	-0.0469547449309518	-0.048243581999662	-0.049117688200585	-0.050629979181272	-0.0508667607816139	-0.053469697263219	-0.0552099790957236	0.00493605104735509	0.019816670699879	0.00616759728633281	0.0103742115276051	0.0237181045183971	0.0142508071566594	0.020956815300564	0.0128236889490764	0.00918013113865612	0.00808120592665796	0.0251376239456899	0.0291291287539649	0.0286893471566988	0.0341056533865344	0.0435809284590725	0.0345369829810877	0.0359353949593189	0.039500376139387	0.03612049354909	0.0343458791979847	-0.0647756173346452	-0.0567371031073188	-0.0656087962957365	-0.0437679889692603	-0.0425026433193488	-0.0479459715580567	-0.0433498326549163	-0.0498923148336866	-0.051171966446975	-0.0553163208957788
NFYA	-0.00327259434750728	0.00963723847737876	0.0025826876369922	0.00930895985866778	0.02396877435514	0.00106301799421293	9.41610895345141e-05	0.00407993273063298	-0.00423967498742426	0.00850111062476852	0.0650999540652134	0.0513174761293989	0.0590953319623053	0.0470635661629749	0.0401166433351829	0.0429531006835894	0.0279866754972825	0.0338778768535039	0.0474515711821738	0.0482993895467846	0.0291699901182539	0.0203963098828022	0.000635290599840063	-0.000464342875204811	0.0158732341948881	-0.00511068679459897	-0.0143883024484678	0.00132313423961443	-0.00945148909359525	0.0240146696959387	0.0319470718691731	0.0165298768416337	-0.00822573469633658	-0.0187238477970945	-0.0103001343636083	-0.0124980665945619	0.00516200622183487	-0.00416043484982757	0.00174345510831277	0.0184068449169981	0.0370405830933634	-0.00664264085234328	-0.0165101861597051	-0.0101209993388157	-0.0121564701638811	-0.00974561287574186	-0.00758080614042732	-0.00609280971418603	-0.0041272810746274	-0.0340145571383855	-0.0304970661965669	-0.0153744253039585	-0.0375202335733938	-0.0131889744155842	-0.0352211953216588	-0.0188882927456552	-0.0193964442194081	-0.0104603164948638	-0.0138067777675652	-0.0210482222547647	-0.0178899102734341	-0.014690890821309	-0.031673662528967	-0.0187404303147016	-0.0205109470552243	-0.0187816475730304	-0.0144019200679592	-0.016041280165065	0.0290940821754967	0.00209542866808317	0.0175092708268099	-0.00728942800239286	-0.0179326711338316	-0.00652113171945356	-0.0202214954296875	-0.00791586412100708	-0.0210479466849511	-0.0112834864446906
NR2F2	-0.0150830271046939	-0.00800135173453959	-0.00689523467277231	-0.00747055893235939	-0.00939335050107903	-0.00618113885844351	0.00441563225512573	-0.0125671798091362	-0.0220692277775204	-0.0186778053189679	-0.0281585731861727	-0.0251073272004869	-0.0304728929685811	-0.0153394292135404	-0.0261907540799815	-0.0265154575885275	-0.0160898521457044	-0.0186893563060308	-0.0226093043994858	-0.0285019986931962	-0.00643309582857268	-0.000530106580994588	-0.000393457428162439	0.00234562720089881	0.000411758700598942	0.00607550243972723	0.0124553874476799	0.00270849733062506	0.0100092941071398	-0.00743889121037708	-0.00722655307640652	-0.00772799289434648	0.014045297806952	0.00747955345192985	0.00480016668198888	0.00773926711610713	-0.00411329639406317	-0.00275657782125284	-0.00128416907968186	-0.00546732978435583	-0.0128254106381644	0.00800911840069111	0.00718421775872447	0.00305536519254506	0.0045354900819968	0.00267343366488241	0.000603131912302039	-0.000887166756136596	0.0222466432072102	0.0260456689003644	0.0190349182271244	0.0236709923146728	0.0291747742624818	0.02475297592349	0.0367135064341623	0.0306812154016152	0.0272370253557317	0.0267067728855621	-0.00892169113927319	-0.00698205117713574	-0.0152110118951614	0.000635348949844899	0.000864861140788578	-0.00537849034236792	-0.000978528834465215	0.00312596722582142	-0.000792299320158182	-0.000243435313010529	-0.00163162943255873	-0.00854530099851382	-0.00866060447099692	0.0105737038762452	0.0152927513955446	0.00496603928482211	0.0120682878882576	0.00445441768954514	0.00689080828516102	0.000464958562399573
