D210_CLP	D211_CLP	D212_CLP	D213_CLP	D214_CLP	D215_CLP	D200_CLP	D201_CLP	D202_CLP	D206_CLP	D200_HSC	D201_HSC	D202_HSC	D206_HSC	D210_HSC	D211_HSC	D212_HSC	D213_HSC	D214_HSC	D215_HSC	D200_Immature.B	D201_Immature.B	D202_Immature.B	D206_Immature.B	D210_Immature.B	D211_Immature.B	D212_Immature.B	D213_Immature.B	D214_Immature.B	D200_Naive.CD5neg	D201_Naive.CD5neg	D202_Naive.CD5neg	D206_Naive.CD5neg	D210_Naive.CD5neg	D211_Naive.CD5neg	D212_Naive.CD5neg	D213_Naive.CD5neg	D214_Naive.CD5neg	D215_Naive.CD5neg	D200_Naive.CD5pos	D201_Naive.CD5pos	D206_Naive.CD5pos	D210_Naive.CD5pos	D211_Naive.CD5pos	D212_Naive.CD5pos	D213_Naive.CD5pos	D214_Naive.CD5pos	D215_Naive.CD5pos	D200_PreB	D201_PreB	D202_PreB	D206_PreB	D210_PreB	D211_PreB	D212_PreB	D213_PreB	D214_PreB	D215_PreB	D200_ProB	D201_ProB	D202_ProB	D206_ProB	D210_ProB	D211_ProB	D212_ProB	D213_ProB	D214_ProB	D215_ProB	D200_Transitional.B	D201_Transitional.B	D202_Transitional.B	D206_Transitional.B	D210_Transitional.B	D211_Transitional.B	D212_Transitional.B	D213_Transitional.B	D214_Transitional.B	D215_Transitional.B
FOSL1	6.74039419147781	14.6291632472089	12.1421774915932	12.9037907750491	15.1988752734642	10.6983240786284	9.40379138875416	7.54493731121096	5.0873192792214	10.9839073363206	8.6138421326373	6.6429841948434	6.15283454891692	12.3338745656094	13.3173819505725	10.4911351555444	10.6312364863805	12.214884351001	12.8269341957793	12.3170626467863	-13.5766233132636	-9.5853314950323	-10.2940095931842	-10.7199407982595	-9.09704017496439	-11.4414326086416	-9.54388140449394	-10.7874941647604	-7.5704270446606	-11.5829391705613	-10.6039270442487	-8.71002653989717	-3.45478326494994	-5.3195462218725	-7.7671003003281	-7.92626542688593	-8.53592509888805	-7.74754459711146	-6.09898465826694	-11.5164277990562	-10.7008640859332	-5.69047506286292	-6.35651837785141	-7.88353497405406	-9.25633421954153	-10.1872860305876	-8.14162831616423	-9.90768887162051	-3.94241438813451	-1.67680831639919	-2.99922653094197	-1.30227535649977	-1.15639379435006	-2.8119519440732	-1.07618475350395	-2.05606266784467	-1.93342560739552	-3.01128259305827	0.252706340684748	0.0574204354271095	-0.379939186915183	2.14657588329799	2.31404335249989	2.67979852300214	1.92601633056087	2.90823700437084	3.6265972540222	1.19529212637411	-13.5320488822957	-10.1929665343493	-11.8254733130041	-6.14283162861131	-4.46953405482737	-7.81633395027372	-9.13140772178945	-11.1200255967329	-6.7343163159364	-10.4541459771038
FOXA1	3.40633541559061	-0.654565877098933	1.72739083973697	0.22370044634154	-0.221187173923048	4.39663176080014	-0.687472423458544	1.11284566811794	1.27446668275994	-0.0244141364141956	1.16787129231037	2.37195276127271	-0.0071508194883218	1.1991508913803	1.98109021374328	0.988647466086019	4.62035333471955	3.54468621799712	2.22262253094912	1.58254468703897	-5.24658291301092	-5.39787016911742	-5.68863082467095	-5.52658079172755	-6.37563840747193	-3.42966825712345	-4.29356741904258	-5.51192472660242	-4.11528331460229	-5.34552483524562	-3.88244834988464	-6.21363237338789	-4.87727178573661	-4.97888532314187	-6.25416027141662	-5.91693933024731	-5.65461018671813	-6.45828713776449	-5.03640718084067	-5.82018539472975	-4.28823697814147	-5.62563591942207	-6.13783869370036	-6.80581853434458	-6.99354489469834	-3.62295359670153	-6.27720183370498	-6.54724391275771	1.87173691925056	3.26065100246745	3.23660267860455	-0.0226868747310714	2.78154597987032	2.84886078765024	4.08929436939476	2.52398261463256	2.08890479547688	0.785884721691977	7.24518685505079	6.35827026141856	4.45803463139989	7.23670466108163	9.59099216484341	6.16277944151893	8.54585813918021	8.43274767079359	6.76120680965209	7.21080547585819	-7.18530221484434	-2.1549783701996	-7.97686836966571	-6.42607260320131	-6.7203244343909	-7.3404516112331	-7.24077960610922	-5.92783991567661	-7.13138733893377	-7.67757792295397
FOXA2	2.88073523787704	-1.15253440168877	1.36367897921244	-0.371976774650986	-1.02363906699557	4.57663001454791	-0.913583758032727	0.468912436520686	0.817256529143041	-0.255034890672141	0.673024897307021	1.85378555733375	-0.770374449896344	0.652016737335843	1.22963939877844	0.523452513534039	4.29124151079098	2.66367676213244	1.52702719452424	0.741644221769965	-5.47546632041694	-5.119980759042	-5.11036888444092	-4.90416502512719	-6.34605688567993	-3.08685202463503	-3.70809371355775	-5.13572863889876	-4.10922505991713	-4.96240794036927	-3.00886161067417	-5.75152033683319	-5.25301275285315	-4.44173142484705	-5.05823179221214	-5.20844794400905	-5.09083220234372	-5.92577566458223	-4.53471523853509	-5.43053250672958	-3.45352194120121	-5.46035356240249	-6.22315635950961	-5.82485706326712	-6.72822663368565	-2.9877977828145	-5.99303646711685	-5.59319144222748	1.27197916362743	2.09409950648365	2.25572737557707	-1.09521820985189	1.8312561434837	2.17734649561378	3.04398261589615	1.49727555617484	1.30587522679028	0.120832527670877	6.96875292529409	5.80776364387863	3.56672075030805	7.29252996363072	8.97004891066853	6.23612399967819	8.0100610642159	8.03949651016193	6.16995860104236	6.8947511048508	-7.05504495038796	-2.06338011843718	-7.63791240840456	-6.25953737228662	-6.57955730265324	-6.54786501654876	-6.88102535228966	-5.53597840646433	-6.8659959123235	-7.03763416978328
FOXK2	3.17676454269177	-1.62528367457264	0.651233151958995	-0.536332696017108	-2.02177379347884	4.75592426638557	-1.2209755435948	0.12650686635717	0.543716046077303	-0.0608239768005155	0.205580937544898	1.91601218306552	-1.29140863444801	0.217961180045936	1.45523118328397	0.0942369863883603	4.06676261136851	2.7530954466288	1.21940491034767	0.659492219512061	-5.73500671495525	-5.83052052497643	-5.97879618179364	-5.76982861739714	-6.86564937612848	-3.5752296185434	-4.98075268771064	-6.23380993476721	-4.62516119337576	-5.08715468778774	-3.63410150927645	-5.89126739969181	-4.54892280181462	-5.76346171560473	-7.35591391670531	-6.68993439120272	-5.63643783818417	-6.48565539215461	-4.65858905975558	-5.64311085927291	-3.75036074656869	-5.1942921759492	-7.74874047034438	-7.5220070028257	-8.1962492069508	-3.92539166536229	-7.44437988667837	-7.57039642068288	1.22267113121647	2.86626610208134	2.61315874852712	-0.942411693074032	2.65372776036464	2.52989316676197	3.85845494427458	1.98800293695915	1.33333045951663	-0.323315477242533	10.6766477260441	9.29862382039633	6.26862044452944	10.9169330875661	12.778150096299	9.0889935222671	11.3400904321819	11.3398758180543	9.59743191698107	9.69347622095846	-7.02917971241204	-2.13885668150751	-7.94192703416924	-6.33296670010416	-8.32458533960182	-9.03027020309524	-8.55652405905575	-7.15168474669361	-8.63689629600365	-10.1270121472733
FOXP1	3.11072009469531	-1.14488670888519	1.09251474530981	-0.35715416036441	-1.12933145188915	4.40322662966255	-1.5913213148209	0.638246772375692	0.929878510415927	-0.0564896844425276	0.785309361458813	2.24136094699742	-0.323402965593887	0.734004917295317	1.58444663658167	0.545852536026587	4.0809578372682	2.75273839676506	1.48792576312499	1.01797822687526	-4.56628260898874	-4.10436860136222	-4.51413562661335	-4.47211743514311	-5.40056482051947	-2.57302389127979	-3.74982785086598	-5.22240541071996	-3.92135102821017	-5.13657220561595	-3.38086642205296	-6.49702300929487	-5.52299878862085	-5.17081895921999	-6.10572741986459	-6.41244742307797	-5.30648179249903	-6.60356893199203	-5.09942497669753	-5.69843264577832	-4.02154348006491	-5.78539594059342	-7.11965997111479	-6.66352121155165	-7.61385082046217	-3.60999027304454	-7.12072142693846	-6.72624814634971	1.05840404550757	2.1972695419466	2.41772309326758	-1.25023368534358	1.98062513389411	2.31836528979079	2.8885823155029	1.34897679119232	1.13652036367568	-0.362769951337253	8.98028062448544	7.57210516842502	4.84687930530632	9.14695948438722	11.0581172846003	7.78432561581453	9.51065458028571	9.20018671729724	7.94780006824436	8.28118830923549	-6.95798725127772	-1.73225047020213	-7.52819370608913	-6.34871445138225	-7.28655955179059	-7.183788106215	-7.51466676894419	-6.36976634746998	-7.82779367609223	-8.18468249015307
GABPA	1.59402659100703	6.43338178974931	3.89711811280519	6.87639333363917	5.27896714599671	5.30734470131557	3.89596500824648	2.72555940276117	1.61891290034795	4.28600983813396	0.777419322379486	0.659810877552563	-0.999819741476804	1.63621907030031	3.52716320805707	0.578590334441164	3.99423581698215	5.11397078312218	1.35645616146565	2.82474218650379	-7.11260502503799	-6.47953429608174	-6.12523172272062	-5.88764513286476	-8.76730864081423	-4.99846860081924	-4.8997835063634	-5.6435941615501	-3.58751103836715	-4.33105361177591	-6.15519518869526	-2.06791383217157	0.834081170802521	-1.77826467172357	-2.85204533908669	-2.18506205254064	-2.74145038170026	-2.02422512471986	-1.83531802224291	-4.04043612947943	-6.71298730997256	-0.819778424044473	-1.83748305193077	-2.91086811815228	-2.93173632490644	-3.15206434410371	-2.16785498588218	-2.88875643691554	-1.32695495093525	0.0465922481058488	-1.11696585884612	-0.673535308413444	-0.782910521905182	1.24975664507568	1.50667070320594	0.802349126441841	-0.740184074397207	0.715155201817944	0.448664769987693	-0.358127184456901	-0.156405582242134	1.05109415578469	1.76447027580728	1.83272037029376	3.56926913315608	4.97466800242009	4.02687561296106	3.80828588104298	-5.205467001479	-7.86542613665253	-5.96310265463598	-1.67269888435374	-3.499563233799	-3.4194380920463	-3.29336594365777	-4.3742249198809	-3.0843690624321	-4.0185356259826
GATA1	2.9375194104078	2.55483380700012	2.65764366211118	3.32859123948952	2.21732340405341	4.31062984972996	1.10240397967858	1.70263136678926	0.77279739699983	1.31956822290434	8.35319255148013	6.48177559752941	5.4581718505783	7.23670576109512	6.07839841211824	7.51563833024458	8.38110083274418	8.39608824993061	7.48149414517638	7.64575148073708	-6.11588874674507	-5.38555881038487	-6.44978514519537	-5.72374496729442	-4.75548035719178	-4.42764079015036	-4.08272856614157	-4.86223028885475	-3.36390501110932	-5.98787728802433	-4.31197882087227	-5.61675035096351	-4.52740514043763	-4.32809957516896	-4.61462889769349	-4.60602643503205	-5.18942007062699	-4.78908746961984	-4.66225643734221	-5.98074976840805	-5.00183578439934	-4.5037811399075	-5.22834334617087	-4.75345442174885	-5.17714411701878	-4.76163476320581	-4.53162240968081	-4.57937562587957	-2.29569693047157	-0.966886952175419	-1.48405678312243	-2.72030097753146	-0.540199803733863	-0.554512727251163	-0.506763046663041	-1.32625629903859	-1.3342587939569	-1.81480062607307	1.66276104988469	1.83294718683586	0.422475372939261	2.04870749610504	3.19006862171404	2.67083339334012	3.06806917270398	3.27790763852513	1.98869812334422	2.57707749358496	-6.75463681454449	-4.22744318371043	-6.76207765821352	-4.91826341874752	-4.90069105904842	-5.20084077947979	-4.3643793707457	-4.64659710167515	-4.86115881749001	-4.87613785620061
GATA4	3.72664777061116	5.40023854384008	4.86397153665287	5.67537683963032	5.26225786323434	5.43580939466278	5.6711136921515	3.10261201561865	1.77270009564731	3.19896667591843	16.6309755835897	10.50115341063	11.7896247116778	13.7917251983963	11.0540500186708	13.5518194114222	14.996709173538	14.6565046229804	14.370442598418	13.7089731997938	-8.67456476439793	-8.41344539237165	-8.58513685626505	-8.85039874502882	-7.98956398207126	-6.87159823455669	-7.11732329757052	-7.43776481885354	-6.1602087558879	-8.73765561265432	-8.16725934251084	-8.33987921103198	-5.17993328733055	-6.97334877309645	-7.93527201297389	-8.32822825572929	-7.01007462597065	-7.38084465854887	-6.77970167241732	-8.87891931938192	-7.91276046663963	-6.4684187189352	-8.37428790841381	-7.82024432956289	-8.742970129982	-8.15582128659459	-8.06672472959021	-8.48141096632067	-2.33215074082424	-0.982612459105504	-2.24748615238922	-2.47924154142481	-1.05202147826068	-1.16693003253055	-1.07695496861497	-2.25609152000238	-2.31745397992498	-2.31398585486055	2.01181783990595	1.0976217875876	0.374788453140253	1.36341177404454	2.52320486245037	2.8740216943307	3.02005495163641	3.4483726791262	2.40327256537948	2.20606703682525	-9.64483011470393	-8.09694586813534	-10.4864358961808	-7.28047103068185	-9.67016845461413	-8.63503310539607	-8.48214777533635	-8.5030350261025	-8.72584287971993	-9.98857428779091
GATA6	4.09640248574818	5.53883587095335	4.96483813163957	5.61076129978078	4.55299615415271	5.80288571157419	3.75076872123081	3.49113519279351	2.23200791652854	3.28087397423411	15.8059580238473	11.7462043541723	12.4023067357864	13.5183582122037	10.7897540794621	13.8362076570533	15.5703892992966	15.241096250728	13.8952856027037	13.8696472911168	-8.01048630505304	-7.75003998505851	-8.98379468560114	-8.48837978602862	-8.44938797584782	-6.51778663895314	-7.73396738392442	-7.72914877097651	-6.30620681227215	-8.27144741468465	-6.11030819506087	-8.28708121434454	-5.6396125455802	-6.72476480349961	-7.1342912799373	-7.63679435642181	-7.07261640139514	-7.50909647294709	-6.66840562607847	-8.31194416479365	-6.48217065956191	-6.27774630237695	-8.64500135418593	-7.28267656759331	-8.30654735531212	-6.99840096777914	-7.71557243261908	-7.26327618694941	-2.90061661367719	-1.80890516668874	-3.02284022961863	-3.0163939423014	-1.8713458237885	-1.51217065067095	-1.76123774512145	-2.43294445458618	-2.87121947297978	-3.11868843604093	2.42518204698055	1.67742580985149	0.418696019664839	2.12347718573682	2.75583813173574	2.8451091921043	2.93909289917958	3.55328790709172	1.98936096342299	2.3056522939559	-9.03318062606569	-6.46991721372538	-9.89407227767736	-7.3951059786052	-9.81103250283221	-7.92464256211128	-8.14151322957706	-7.80079509777082	-8.47490689795983	-8.72194962079524
GRHL2	3.8107929166314	1.24739070700014	3.44943155048787	2.23870973607364	2.25865936893528	6.33734673500467	3.11962663999517	3.15141654884857	2.77656695064731	1.91137304488857	1.04628917727702	2.77799999884514	0.643581284044762	1.49188483535959	2.6726426140206	0.729334279672755	4.33185027732778	4.13851770816381	2.13553141536171	2.26168281569144	-6.62897614896841	-6.18453048038181	-6.84617877425602	-6.26788934113484	-7.47622025236288	-5.28391695364907	-4.64154495911947	-5.73804955671091	-4.6092858664344	-7.14068270308553	-5.8559969242038	-5.67488325473806	-3.12920655271478	-3.91037596420983	-5.78924794132967	-5.27908069534845	-5.5205088823457	-5.41853192745235	-4.52759945492832	-7.30608332392619	-5.60413666769459	-4.68376990534669	-5.17627330400443	-5.89570676438577	-5.95112363160279	-4.73882711715794	-5.30289074973467	-5.56827573471584	1.06176729775807	3.21465785930996	2.64351192132094	-0.148792445653058	2.95192954647898	3.40731202825339	4.29458832847682	2.87134025879247	1.17494897379686	1.66888388435552	5.28704519450026	4.75363508356944	3.60490851004747	5.5441007351346	7.75342075948964	4.61428997581739	7.09881267068051	6.84377914125508	5.0393884699134	6.6867484715354	-7.68284545438034	-4.51339513453291	-7.88759425301975	-4.78072646837485	-5.4728616915557	-6.29897431560304	-5.74416728618008	-5.48602142050278	-5.41355633157705	-6.20079921133945
HLF	1.91059270599536	4.42904180698781	4.57792640790869	3.9458539385261	4.14451476231561	4.85419975280566	1.36640620787688	3.5779648887723	1.63353087194648	0.531249329273198	4.03905977991454	4.21064554578379	3.77030337463654	5.20680705343547	4.43043965809875	4.2599645393929	6.49713867818205	5.33044642122431	4.5450733840439	4.74212894690142	-4.46900280085811	-3.34846014169338	-4.29609791152851	-3.54026692703641	-3.58051385841936	-3.79615048046191	-2.3716888454268	-3.64883451090544	-3.39554652848358	-5.70273947288594	-4.95779733741905	-5.46703286445532	-3.77580230080705	-3.71222120293994	-4.88351609934766	-4.13096829893946	-5.16264549945175	-4.9558798382692	-4.06908104741076	-5.57765911041427	-5.51828285763774	-4.65357821279734	-4.68400406494958	-5.44196437728993	-4.52873259415691	-4.29171710232938	-4.73322574337822	-3.87077975860872	-1.09498765296452	0.437667943631944	-0.261131042687234	-1.67354404042695	0.0556071966868797	0.932961004480646	1.92790095023962	1.28419890506172	0.653266734159451	0.242717877593877	1.43177219485138	1.80644450367357	-0.169086909606229	2.48241921275284	2.92774674322028	2.52904198280153	3.4482335567334	3.79953888405164	1.93064451276592	3.12716531534428	-5.65056246189894	-3.89627927266363	-6.04498400840026	-4.14380230165586	-3.93009989256497	-5.40503770070855	-4.28722623668154	-4.99215842316016	-4.47554069275276	-4.22151501070472
HNF4G	2.86291085250212	1.83049574478854	2.37489731304197	2.02231158934838	2.67023524240716	4.19408612175284	2.42015429961915	2.08539473587932	0.717933101134101	1.38340459091294	1.65714335145794	2.71290165253765	-0.0811242676178703	1.56142298050436	2.27625065635942	1.29319905777209	3.43046393977272	3.42434759529641	2.60586549880479	2.03422318704347	-4.75547503393335	-4.37128552752023	-5.41122479248006	-4.63434633250446	-4.76320654995421	-3.62276293848502	-3.49955207744399	-4.59823875965723	-4.09134060336795	-5.44167060924071	-4.2053974120348	-6.10387872657344	-4.2823748036964	-4.65523617934624	-5.84123813120652	-5.06181397975754	-7.27046878918998	-6.76234375245547	-5.48769009708176	-5.33961392830822	-4.15284988549738	-5.68353932395129	-5.94810931527632	-6.36298818624823	-5.36039704513382	-5.05566212501088	-5.93655096631665	-5.2334452040808	3.07067561069086	3.66226016706155	2.19906070153341	0.849910479075484	3.82037425057258	4.83250981563677	5.67287050757468	3.74744443060649	1.75149714825643	3.71283520900965	4.87549187394642	3.94057500146292	2.03351059047313	4.79585941517234	5.5165928392753	3.66963663317481	5.77727455948119	5.52287191476575	4.16922465529778	5.66780509068463	-5.51119816491897	-3.01266454674726	-7.18547863231025	-5.25064154902676	-4.5761858420715	-6.54651564805244	-4.52553711567792	-5.3758211629994	-6.43758110629353	-5.41038318854458
HOXB13	5.71680965221052	2.89197028067951	6.47737262942781	4.87669356600008	2.49586843542001	9.85172243730298	1.961879872949	2.72780302773886	2.65430161737681	3.18261199966117	4.77435798395067	4.41824627377717	3.59438418912062	5.35321491503855	4.44992299311921	5.02680004267699	8.12117672452665	7.76249671189645	6.00059749100343	6.40572540149002	-9.15046645815738	-7.1780765932845	-8.11576108611979	-7.09931491640074	-5.03890360280611	-5.46885865496224	-5.00639027592493	-6.91642090881607	-6.3708062697505	-7.73547623477345	-3.94810583639614	-7.88246030208544	-7.51675890990287	-5.00229199269935	-6.91620801686107	-6.55915860186377	-8.56461807176356	-9.62847294083979	-7.59365603853585	-8.39227390672559	-6.20834472191211	-7.96881328146006	-7.08851115076608	-9.23807470323156	-7.62138039955046	-5.9477192682007	-8.23820170347815	-5.97072370501828	-2.80210539958797	-1.16465635677896	-0.333103597309353	-4.71968245931396	0.478014701596537	1.32536049236647	1.92667040733915	1.37120442650292	-0.6612583306352	0.157066726171171	5.58981218378817	4.08663909517338	1.93947098497499	5.74530511213242	6.62411919128196	4.70059086609303	7.83739249300566	7.94903294360509	4.3702278686528	7.5711047775017	-9.69032310763374	-3.08541595437322	-9.6537713865552	-8.29459129263337	-7.38248419874126	-9.270672723159	-7.58000160177169	-7.86733675765656	-9.60273601790768	-7.21013020791143
KLF4	2.43575966270227	1.08792526520452	2.26684451305285	1.66892569910227	-0.248222060768706	4.05191118412477	-3.5198155106638	-0.721057552268879	-0.321222537077516	-3.51253738612951	-1.57815578376254	0.0118797890388547	-2.34226914479432	-1.45830358466382	-0.788809247326101	1.46366197411978	3.37351629661403	4.04033156434364	2.13470066744291	1.72435992892302	-5.05433058272094	-4.14299761802854	-4.76565589049161	-3.08958152267292	-4.59015727370271	0.276016737345516	-0.612326277906419	-1.48813515602616	0.232318124875005	-4.16651544919179	-1.28133507448135	-3.26686970641231	-2.97560796645111	-1.00607660219455	-0.362078492238094	-1.62009965345552	-2.23830148422525	-3.0461839312694	-3.48645671272166	-4.43861387093342	-1.52447065465416	-3.34078506983465	-2.19216350418814	-0.987511091760864	-2.00101918562748	-0.158463626572667	-2.44749319849693	-1.28494130588259	-1.76897075943797	0.3617020399414	0.647199942804152	-2.23910277811717	0.916591622017852	2.5157968190331	2.91917409673457	1.43834338238684	0.0685269900556251	1.88214206891105	0.412826804619463	0.895321747844976	-1.20205920904498	-0.349763382717671	1.68532850764291	2.99551337479935	3.36120614916081	5.4711700085162	0.241420988171881	2.74835728704266	-5.67814668779421	-0.174241946545603	-5.89171690606561	-4.39050008699709	-2.7692950107594	-1.25638676398593	-0.67463573057723	-1.02543797071155	-1.78433504938249	-1.62674089126109
KLF9	3.30797327061221	2.93979153717057	3.71894066134443	3.83957453303554	0.973511774800967	4.74558505784958	-0.912177595873461	-0.143962048809819	0.63219121087832	-1.21877686079239	-1.99970564294984	-0.788261418001377	-2.88379180383546	-1.33760384987022	-0.338666120966416	1.79504028639969	3.80536481322527	4.73966838201556	2.57694472405855	1.85611820560684	-6.685678224773	-5.80751774978796	-5.37885699089118	-4.17633352870484	-6.03542143426587	-1.13213298676272	-1.48999851487032	-2.70678276982849	0.192088455329389	-5.48545770933285	-3.93930556929631	-3.77863318524468	-2.12773216361051	-2.1391458424188	-1.60392377379576	-2.85912843848512	-3.60928618659649	-3.70264711553093	-3.56482282223498	-5.50229636136654	-3.54071472340815	-3.01461200276389	-3.25465468857622	-1.62003596069237	-3.34445453369728	-1.85374623928618	-3.53789609891908	-2.39949348844477	-1.82149733577537	0.976125006497906	0.623650972342644	-1.16290485542459	2.05634329541983	2.05981592155967	3.19676529886157	1.11839528514405	0.445509449303174	1.65690189633258	1.35358955679581	2.2437420470572	0.839175205734266	1.05973251088161	3.22886463592741	3.62970612727193	3.28206512682078	4.89959722223161	1.71683083985265	3.45099424776724	-6.76474585403917	-2.21949255659476	-6.14188283059013	-3.48239956806578	-3.83514896605242	-2.29792365732866	-1.69754215562134	-2.38335429357379	-2.1708621955177	-2.87672013069595
LHX2	2.88117680848212	1.59834531087283	2.90461979186427	1.77407680814144	1.51165652965246	4.20280813026465	0.791286507678206	1.87125001495935	1.39058996693711	0.741050403660471	2.79549175255675	2.66429025084854	2.49135283441001	2.83433222634364	3.28175025109819	1.67170193022038	3.72004169160741	2.91097018034222	2.29888337059702	3.02253502745875	-1.0628885216146	-0.957021981965242	-1.32793552792368	-2.0574782106062	-0.668706187641584	-1.02573538575248	-1.01070699220082	-1.65057888855202	-2.27596414411822	-2.02468304478422	-0.314013017105	-2.76525901483082	-2.90162265257557	-2.01056347033339	-2.83570842896961	-2.54242225913404	-3.84371333067769	-3.21783514744691	-2.51211082024797	-2.36333128837921	-0.941739436782173	-3.2420395967687	-2.40613953443076	-3.71481917635313	-3.45242313144067	-2.26514872785061	-2.64765951666995	-2.71833540046206	-0.768273338177834	-1.1945058504139	-0.441118011150656	-2.5930864771601	-1.00649425839006	-0.424707509652768	-0.738214032575475	-0.157010478374432	-1.82002919073696	-1.06339679696056	2.23631668942563	1.02699928252141	0.205168636150672	1.50947137481189	2.94254967350132	0.769119697406815	2.52799255684445	2.66473724435809	0.632371624321829	1.95064443031336	-1.80503239190681	-0.0160655165575692	-1.70325723017584	-2.52766611931245	-0.78426909039	-3.40130030223954	-2.26902685541689	-2.34023104897363	-3.18145660006863	-2.67382426812996
MAFF	2.86647955017632	2.79626269928455	3.86278713019503	3.00572433893252	3.27189891756945	4.80939860569397	2.56436794925737	2.84747917275913	2.16284744646649	2.54865415886985	3.58922748689048	4.1107150054007	2.85594994076619	3.8839763164887	3.88797800158337	3.29329612812363	5.47395731137196	4.7797556730555	3.7578238694677	3.31839341135207	-4.337697578224	-4.5001636891505	-3.83671701024367	-4.60112784031355	-5.65593514437188	-4.14403038876225	-3.32013247036586	-4.41416814334664	-3.7363432292501	-5.56287421258164	-5.60472608394461	-4.76348465442403	-2.87382043791293	-3.88321373502142	-5.3591705748876	-4.85707170375644	-5.56913884749674	-5.30730406961531	-4.33272459718325	-5.17467398159837	-6.2450954756553	-4.16566686197892	-4.87538677816954	-5.52776124999292	-5.13813929895537	-4.72746211886389	-4.69868467423526	-5.1470371210155	0.533155323823834	1.24011949943582	1.03011067828406	-0.794876746336015	0.739255066158539	1.3015684433846	1.93714909499162	1.08996293054666	0.419696068802542	-0.232547095868821	3.11067482949752	2.02438830784607	1.43495691569625	2.61652878748162	3.42114618361773	2.38953117060602	3.63399867444804	3.28996067010227	2.7212157920584	2.95740822260127	-5.5748718413969	-4.25470993726971	-6.01329465034021	-3.62339605478886	-4.47234123061065	-6.04470134307984	-4.70956349657028	-5.69073427737378	-5.0522160531359	-5.4252656874827
MAFK	3.30309449509459	6.41411161568269	4.64367189654858	6.44723134327495	8.17299484937835	4.9265258228253	5.89649424186198	2.78948625626442	1.17290543393428	5.72877860633861	3.38126887274812	3.18507280405991	2.89295212325411	5.31752308039752	6.80024326620129	4.68971607084184	4.68531650562164	6.13829219872431	5.5262062395581	6.46527835273657	-5.51481687178065	-4.86915519044568	-4.76440772719671	-4.01133182197332	-3.06445820262904	-4.68940419152015	-3.44861621764592	-3.90619417231778	-2.6354209321108	-7.76290424068971	-8.08584692363267	-5.26088822295753	-1.06820658002578	-2.60604226434442	-5.63591794585065	-4.95658400995963	-4.59320823231916	-3.93181369656062	-2.9635840679697	-7.16824686209918	-8.56927234634451	-2.38925021197312	-3.45159313758381	-4.70239109910913	-4.78749578221514	-5.71495796707004	-5.03989704602359	-5.10036190965718	-1.13734882067715	0.323746184250317	-1.44176507631595	1.24730487459508	3.03555203929554	0.0185006654084526	1.62518274418554	0.822809340127019	1.11863301898911	0.904083396036106	-1.16533055918381	-0.684911461074527	-0.432076729829616	0.668743505960693	1.25941533729879	1.08365615618758	0.451876473272306	1.64606498664402	2.07484142265166	1.21085470636297	-7.43853765040027	-7.75413180304811	-7.86385001033798	-2.12873387268483	-3.23433092969623	-5.00136812097361	-4.53388090304159	-5.43573361586899	-3.24292716636654	-4.91300658603158
MEF2A	1.8193428108495	-2.02427320736065	0.850218010793673	-0.6857358289834	-2.45717553787216	4.38438568464791	-0.701468841692219	-0.472532827678262	-0.161484599940595	-0.800624913922606	-3.55285286511567	-1.05747268944037	-3.06514269196181	-2.33896278698777	-2.69023176215002	-2.39377364334731	1.08790350393245	0.483658195942779	-1.50645442550386	-1.35848847726437	-7.8542505029805	-4.86851281995878	-4.63165903406943	-4.3243599341863	-5.00884289987249	-2.87450203154097	-2.12212371235135	-4.10344894864764	-3.66466606925096	-5.11988741825238	-2.87619946187636	-5.15727518452427	-4.08837569044634	-2.36653998687922	-3.96968216059241	-3.72346444535955	-4.2595244267876	-4.75946133346657	-4.24467981569524	-5.31900115036924	-4.34718903555801	-4.29224186269512	-3.90185652336804	-4.60621600575442	-4.0293292954946	-2.25887209238716	-3.90295281979832	-3.27937944727412	0.779984125200336	3.30375990671015	3.13621469520526	0.00198752082024539	4.44166597877156	4.92331680078018	6.26366223805095	5.11664910298489	3.75260583542046	3.45680293082318	6.40509672256289	6.32156300537483	3.8662930389547	7.91904184876507	8.15460910551428	6.74275539924193	8.59965769762296	8.61408204486117	6.6806253185734	7.63721656373665	-6.65483168016659	-1.69972415830909	-6.72257352478862	-5.0700232840993	-5.48445863776895	-5.03805476344734	-4.16977304470329	-3.2990953761568	-4.28316671208487	-3.71335481209726
